,customer_id,item_id
1361,136.0,37.0
1362,136.0,72.0
1363,136.0,98.0
1364,136.0,47.0
1365,136.0,17.0
1366,136.0,163.0
1367,136.0,92.0
1368,136.0,111.0
1369,136.0,69.0
1370,137.0,39.0
1371,137.0,58.0
1372,137.0,173.0
1373,137.0,198.0
1374,137.0,45.0
1375,137.0,48.0
1376,137.0,129.0
1377,137.0,45.0
1378,137.0,48.0
1379,137.0,28.0
1380,138.0,180.0
1381,138.0,92.0
1382,138.0,1.0
1383,138.0,54.0
1384,138.0,106.0
1385,138.0,143.0
1386,138.0,32.0
1387,138.0,55.0
1388,138.0,69.0
1389,138.0,159.0
1390,139.0,134.0
1391,139.0,134.0
1392,139.0,148.0
1393,139.0,55.0
1394,139.0,56.0
1395,139.0,182.0
1396,139.0,113.0
1397,139.0,184.0
1398,139.0,141.0
1399,139.0,191.0
1400,140.0,163.0
1401,140.0,95.0
1402,140.0,24.0
1403,140.0,120.0
1404,140.0,110.0
1405,140.0,51.0
1406,140.0,93.0
1407,140.0,191.0
1408,140.0,160.0
1409,140.0,20.0
1410,141.0,157.0
1411,141.0,168.0
1412,141.0,21.0
1413,141.0,174.0
1414,141.0,187.0
1415,141.0,188.0
1416,141.0,56.0
1417,141.0,71.0
1418,141.0,121.0
1419,141.0,61.0
1420,142.0,121.0
1421,142.0,10.0
1422,142.0,129.0
1423,142.0,169.0
1424,142.0,68.0
1425,142.0,29.0
1426,142.0,98.0
1427,142.0,77.0
1428,142.0,132.0
1429,142.0,34.0
1430,143.0,129.0
1431,143.0,11.0
1432,143.0,56.0
1433,143.0,197.0
1434,143.0,88.0
1435,143.0,187.0
1436,143.0,12.0
1437,143.0,90.0
1438,143.0,73.0
1439,143.0,150.0
1440,144.0,135.0
1441,144.0,96.0
1442,144.0,131.0
1443,144.0,2.0
1444,144.0,92.0
1445,144.0,164.0
1446,144.0,73.0
1447,144.0,94.0
1448,144.0,167.0
1449,144.0,64.0
1450,145.0,48.0
1451,145.0,63.0
1452,145.0,85.0
1453,145.0,81.0
1454,145.0,198.0
1455,145.0,127.0
1456,145.0,101.0
1457,145.0,52.0
1458,145.0,105.0
1459,145.0,20.0
1460,146.0,77.0
1461,146.0,28.0
1462,146.0,144.0
1463,146.0,22.0
1464,146.0,25.0
1465,146.0,141.0
1466,146.0,43.0
1467,146.0,126.0
1468,146.0,157.0
1469,146.0,193.0
1470,147.0,100.0
1471,147.0,55.0
1472,147.0,11.0
1473,147.0,153.0
1474,147.0,194.0
1475,147.0,124.0
1476,147.0,87.0
1477,147.0,66.0
1478,147.0,51.0
1479,147.0,133.0
1480,148.0,168.0
1481,148.0,43.0
1482,148.0,145.0
1483,148.0,126.0
1484,148.0,45.0
1485,148.0,178.0
1486,148.0,108.0
1487,148.0,52.0
1488,148.0,184.0
1489,148.0,48.0
1490,149.0,3.0
1491,149.0,135.0
1492,149.0,121.0
1493,149.0,146.0
1494,149.0,70.0
1495,149.0,137.0
1496,149.0,105.0
1497,149.0,37.0
1498,149.0,118.0
1499,149.0,88.0
1500,150.0,41.0
1501,150.0,22.0
1502,150.0,132.0
1503,150.0,198.0
1504,150.0,129.0
1505,150.0,13.0
1506,150.0,108.0
1507,150.0,139.0
1508,150.0,198.0
1509,150.0,132.0
1510,151.0,40.0
1511,151.0,156.0
1512,151.0,24.0
1513,151.0,134.0
1514,151.0,145.0
1515,151.0,27.0
1516,151.0,51.0
1517,151.0,3.0
1518,151.0,31.0
1519,151.0,142.0
1520,152.0,60.0
1521,152.0,182.0
1522,152.0,87.0
1523,152.0,120.0
1524,152.0,58.0
1525,152.0,61.0
1526,152.0,195.0
1527,152.0,15.0
1528,152.0,116.0
1529,152.0,15.0
1530,153.0,118.0
1531,153.0,38.0
1532,153.0,17.0
1533,153.0,50.0
1534,153.0,150.0
1535,153.0,5.0
1536,153.0,142.0
1537,153.0,3.0
1538,153.0,20.0
1539,153.0,83.0
1540,154.0,60.0
1541,154.0,27.0
1542,154.0,57.0
1543,154.0,90.0
1544,154.0,103.0
1545,154.0,111.0
1546,154.0,185.0
1547,154.0,19.0
1548,154.0,117.0
1549,154.0,2.0
1550,155.0,139.0
1551,155.0,154.0
1552,155.0,59.0
1553,155.0,13.0
1554,155.0,116.0
1555,155.0,22.0
1556,155.0,13.0
1557,155.0,139.0
1558,155.0,141.0
1559,155.0,35.0
1560,156.0,28.0
1561,156.0,41.0
1562,156.0,49.0
1563,156.0,173.0
1564,156.0,52.0
1565,156.0,48.0
1566,156.0,45.0
1567,156.0,45.0
1568,156.0,22.0
1569,156.0,87.0
1570,157.0,143.0
1571,157.0,157.0
1572,157.0,82.0
1573,157.0,53.0
1574,157.0,31.0
1575,157.0,28.0
1576,157.0,44.0
1577,157.0,114.0
1578,157.0,87.0
1579,157.0,192.0
1580,158.0,19.0
1581,158.0,131.0
1582,158.0,66.0
1583,158.0,138.0
1584,158.0,84.0
1585,158.0,77.0
1586,158.0,148.0
1587,158.0,129.0
1588,158.0,3.0
1589,158.0,164.0
1590,159.0,155.0
1591,159.0,150.0
1592,159.0,126.0
1593,159.0,172.0
1594,159.0,85.0
1595,159.0,2.0
1596,159.0,44.0
1597,159.0,164.0
1598,159.0,56.0
1599,159.0,140.0
1600,160.0,102.0
1601,160.0,157.0
1602,160.0,145.0
1603,160.0,139.0
1604,160.0,179.0
1605,160.0,61.0
1606,160.0,82.0
1607,160.0,147.0
1608,160.0,83.0
1609,160.0,157.0
1610,161.0,98.0
1611,161.0,46.0
1612,161.0,112.0
1613,161.0,139.0
1614,161.0,37.0
1615,161.0,29.0
1616,161.0,182.0
1617,161.0,26.0
1618,161.0,190.0
1619,161.0,51.0
1620,162.0,187.0
1621,162.0,189.0
1622,162.0,109.0
1623,162.0,43.0
1624,162.0,17.0
1625,162.0,31.0
1626,162.0,183.0
1627,162.0,115.0
1628,162.0,113.0
1629,162.0,106.0
1630,163.0,14.0
1631,163.0,196.0
1632,163.0,173.0
1633,163.0,188.0
1634,163.0,22.0
1635,163.0,145.0
1636,163.0,178.0
1637,163.0,178.0
1638,163.0,108.0
1639,163.0,61.0
1640,164.0,108.0
1641,164.0,76.0
1642,164.0,114.0
1643,164.0,40.0
1644,164.0,45.0
1645,164.0,116.0
1646,164.0,43.0
1647,164.0,155.0
1648,164.0,116.0
1649,164.0,154.0
1650,165.0,194.0
1651,165.0,43.0
1652,165.0,108.0
1653,165.0,83.0
1654,165.0,155.0
1655,165.0,41.0
1656,165.0,61.0
1657,165.0,82.0
1658,165.0,101.0
1659,165.0,194.0
1660,166.0,119.0
1661,166.0,26.0
1662,166.0,0.0
1663,166.0,176.0
1664,166.0,102.0
1665,166.0,176.0
1666,166.0,78.0
1667,166.0,42.0
1668,166.0,53.0
1669,166.0,165.0
1670,167.0,5.0
1671,167.0,164.0
1672,167.0,172.0
1673,167.0,57.0
1674,167.0,62.0
1675,167.0,11.0
1676,167.0,65.0
1677,167.0,113.0
1678,167.0,9.0
1679,167.0,53.0
1680,168.0,30.0
1681,168.0,127.0
1682,168.0,115.0
1683,168.0,148.0
1684,168.0,134.0
1685,168.0,101.0
1686,168.0,181.0
1687,168.0,58.0
1688,168.0,166.0
1689,168.0,51.0
1690,169.0,181.0
1691,169.0,31.0
1692,169.0,179.0
1693,169.0,129.0
1694,169.0,12.0
1695,169.0,129.0
1696,169.0,100.0
1697,169.0,71.0
1698,169.0,125.0
1699,169.0,197.0
1700,170.0,141.0
1701,170.0,13.0
1702,170.0,1.0
1703,170.0,21.0
1704,170.0,46.0
1705,170.0,34.0
1706,170.0,167.0
1707,170.0,8.0
1708,170.0,17.0
1709,170.0,9.0
1710,171.0,22.0
1711,171.0,133.0
1712,171.0,198.0
1713,171.0,87.0
1714,171.0,52.0
1715,171.0,53.0
1716,171.0,43.0
1717,171.0,198.0
1718,171.0,61.0
1719,171.0,194.0
1720,172.0,40.0
1721,172.0,101.0
1722,172.0,194.0
1723,172.0,25.0
1724,172.0,59.0
1725,172.0,178.0
1726,172.0,132.0
1727,172.0,83.0
1728,172.0,35.0
1729,172.0,59.0
1730,173.0,45.0
1731,173.0,45.0
1732,173.0,56.0
1733,173.0,188.0
1734,173.0,87.0
1735,173.0,132.0
1736,173.0,141.0
1737,173.0,145.0
1738,173.0,198.0
1739,173.0,132.0
1740,174.0,9.0
1741,174.0,135.0
1742,174.0,28.0
1743,174.0,164.0
1744,174.0,180.0
1745,174.0,165.0
1746,174.0,30.0
1747,174.0,58.0
1748,174.0,101.0
1749,174.0,123.0
1750,175.0,73.0
1751,175.0,57.0
1752,175.0,138.0
1753,175.0,105.0
1754,175.0,59.0
1755,175.0,166.0
1756,175.0,3.0
1757,175.0,177.0
1758,175.0,67.0
1759,175.0,23.0
1760,176.0,18.0
1761,176.0,114.0
1762,176.0,116.0
1763,176.0,13.0
1764,176.0,192.0
1765,176.0,133.0
1766,176.0,28.0
1767,176.0,48.0
1768,176.0,82.0
1769,176.0,40.0
1770,177.0,106.0
1771,177.0,90.0
1772,177.0,84.0
1773,177.0,196.0
1774,177.0,127.0
1775,177.0,135.0
1776,177.0,144.0
1777,177.0,77.0
1778,177.0,85.0
1779,177.0,49.0
1780,178.0,139.0
1781,178.0,108.0
1782,178.0,195.0
1783,178.0,82.0
1784,178.0,145.0
1785,178.0,18.0
1786,178.0,198.0
1787,178.0,52.0
1788,178.0,108.0
1789,178.0,22.0
1790,179.0,64.0
1791,179.0,170.0
1792,179.0,12.0
1793,179.0,34.0
1794,179.0,5.0
1795,179.0,96.0
1796,179.0,11.0
1797,179.0,130.0
1798,179.0,88.0
1799,179.0,196.0
1800,180.0,82.0
1801,180.0,198.0
1802,180.0,121.0
1803,180.0,18.0
1804,180.0,108.0
1805,180.0,108.0
1806,180.0,126.0
1807,180.0,40.0
1808,180.0,116.0
1809,180.0,192.0
1810,181.0,134.0
1811,181.0,95.0
1812,181.0,122.0
1813,181.0,29.0
1814,181.0,179.0
1815,181.0,118.0
1816,181.0,197.0
1817,181.0,91.0
1818,181.0,110.0
1819,181.0,99.0
1820,182.0,45.0
1821,182.0,178.0
1822,182.0,45.0
1823,182.0,28.0
1824,182.0,36.0
1825,182.0,22.0
1826,182.0,18.0
1827,182.0,173.0
1828,182.0,18.0
1829,182.0,145.0
1830,183.0,94.0
1831,183.0,169.0
1832,183.0,149.0
1833,183.0,92.0
1834,183.0,133.0
1835,183.0,151.0
1836,183.0,63.0
1837,183.0,48.0
1838,183.0,32.0
1839,183.0,88.0
1840,184.0,41.0
1841,184.0,108.0
1842,184.0,22.0
1843,184.0,83.0
1844,184.0,184.0
1845,184.0,141.0
1846,184.0,157.0
1847,184.0,40.0
1848,184.0,198.0
1849,184.0,45.0
1850,185.0,87.0
1851,185.0,2.0
1852,185.0,138.0
1853,185.0,78.0
1854,185.0,39.0
1855,185.0,72.0
1856,185.0,93.0
1857,185.0,183.0
1858,185.0,99.0
1859,185.0,5.0
1860,186.0,65.0
1861,186.0,22.0
1862,186.0,155.0
1863,186.0,145.0
1864,186.0,108.0
1865,186.0,178.0
1866,186.0,44.0
1867,186.0,18.0
1868,186.0,37.0
1869,186.0,48.0
1870,187.0,28.0
1871,187.0,192.0
1872,187.0,194.0
1873,187.0,22.0
1874,187.0,155.0
1875,187.0,198.0
1876,187.0,99.0
1877,187.0,36.0
1878,187.0,145.0
1879,187.0,147.0
1880,188.0,52.0
1881,188.0,87.0
1882,188.0,18.0
1883,188.0,169.0
1884,188.0,54.0
1885,188.0,13.0
1886,188.0,45.0
1887,188.0,116.0
1888,188.0,40.0
1889,188.0,41.0
1890,189.0,171.0
1891,189.0,9.0
1892,189.0,194.0
1893,189.0,29.0
1894,189.0,177.0
1895,189.0,41.0
1896,189.0,88.0
1897,189.0,195.0
1898,189.0,69.0
1899,189.0,73.0
1900,190.0,151.0
1901,190.0,157.0
1902,190.0,97.0
1903,190.0,93.0
1904,190.0,146.0
1905,190.0,156.0
1906,190.0,150.0
1907,190.0,167.0
1908,190.0,90.0
1909,190.0,111.0
1910,191.0,88.0
1911,191.0,25.0
1912,191.0,32.0
1913,191.0,20.0
1914,191.0,136.0
1915,191.0,74.0
1916,191.0,117.0
1917,191.0,98.0
1918,191.0,26.0
1919,191.0,109.0
1920,192.0,13.0
1921,192.0,22.0
1922,192.0,145.0
1923,192.0,188.0
1924,192.0,184.0
1925,192.0,114.0
1926,192.0,132.0
1927,192.0,178.0
1928,192.0,154.0
1929,192.0,13.0
1930,193.0,186.0
1931,193.0,84.0
1932,193.0,14.0
1933,193.0,193.0
1934,193.0,107.0
1935,193.0,5.0
1936,193.0,68.0
1937,193.0,102.0
1938,193.0,75.0
1939,193.0,174.0
1940,194.0,107.0
1941,194.0,70.0
1942,194.0,94.0
1943,194.0,165.0
1944,194.0,86.0
1945,194.0,104.0
1946,194.0,55.0
1947,194.0,39.0
1948,194.0,132.0
1949,194.0,161.0
1950,195.0,117.0
1951,195.0,170.0
1952,195.0,72.0
1953,195.0,189.0
1954,195.0,187.0
1955,195.0,93.0
1956,195.0,137.0
1957,195.0,62.0
1958,195.0,169.0
1959,195.0,128.0
1960,196.0,100.0
1961,196.0,87.0
1962,196.0,192.0
1963,196.0,87.0
1964,196.0,75.0
1965,196.0,172.0
1966,196.0,83.0
1967,196.0,142.0
1968,196.0,60.0
1969,196.0,70.0
1970,197.0,3.0
1971,197.0,108.0
1972,197.0,179.0
1973,197.0,71.0
1974,197.0,91.0
1975,197.0,76.0
1976,197.0,52.0
1977,197.0,16.0
1978,197.0,11.0
1979,197.0,89.0
1980,198.0,132.0
1981,198.0,65.0
1982,198.0,117.0
1983,198.0,54.0
1984,198.0,135.0
1985,198.0,54.0
1986,198.0,84.0
1987,198.0,181.0
1988,198.0,101.0
1989,198.0,73.0
1990,199.0,63.0
1991,199.0,189.0
1992,199.0,106.0
1993,199.0,152.0
1994,199.0,151.0
1995,199.0,160.0
1996,199.0,43.0
1997,199.0,19.0
1998,199.0,152.0
1999,199.0,126.0
2000,200.0,21.0
2001,200.0,48.0
2002,200.0,13.0
2003,200.0,197.0
2004,200.0,105.0
2005,200.0,126.0
2006,200.0,118.0
2007,200.0,44.0
2008,200.0,188.0
2009,200.0,119.0
2010,201.0,199.0
2011,201.0,122.0
2012,201.0,154.0
2013,201.0,196.0
2014,201.0,36.0
2015,201.0,187.0
2016,201.0,144.0
2017,201.0,0.0
2018,201.0,100.0
2019,201.0,140.0
2020,202.0,32.0
2021,202.0,39.0
2022,202.0,102.0
2023,202.0,151.0
2024,202.0,9.0
2025,202.0,24.0
2026,202.0,42.0
2027,202.0,79.0
2028,202.0,134.0
2029,202.0,61.0
2030,203.0,112.0
2031,203.0,166.0
2032,203.0,179.0
2033,203.0,20.0
2034,203.0,105.0
2035,203.0,61.0
2036,203.0,30.0
2037,203.0,119.0
2038,203.0,41.0
2039,203.0,137.0
2040,204.0,96.0
2041,204.0,110.0
2042,204.0,96.0
2043,204.0,23.0
2044,204.0,67.0
2045,204.0,171.0
2046,204.0,66.0
2047,204.0,20.0
2048,204.0,112.0
2049,204.0,70.0
2050,205.0,33.0
2051,205.0,0.0
2052,205.0,24.0
2053,205.0,159.0
2054,205.0,109.0
2055,205.0,43.0
2056,205.0,95.0
2057,205.0,47.0
2058,205.0,169.0
2059,205.0,122.0
2060,206.0,22.0
2061,206.0,198.0
2062,206.0,22.0
2063,206.0,114.0
2064,206.0,48.0
2065,206.0,99.0
2066,206.0,133.0
2067,206.0,45.0
2068,206.0,49.0
2069,206.0,178.0
2070,207.0,165.0
2071,207.0,67.0
2072,207.0,156.0
2073,207.0,74.0
2074,207.0,121.0
2075,207.0,194.0
2076,207.0,73.0
2077,207.0,186.0
2078,207.0,181.0
2079,207.0,122.0
2080,208.0,114.0
2081,208.0,28.0
2082,208.0,116.0
2083,208.0,192.0
2084,208.0,87.0
2085,208.0,114.0
2086,208.0,45.0
2087,208.0,35.0
2088,208.0,132.0
2089,208.0,22.0
2090,209.0,148.0
2091,209.0,15.0
2092,209.0,182.0
2093,209.0,137.0
2094,209.0,163.0
2095,209.0,32.0
2096,209.0,168.0
2097,209.0,17.0
2098,209.0,182.0
2099,209.0,171.0
2100,210.0,141.0
2101,210.0,168.0
2102,210.0,43.0
2103,210.0,178.0
2104,210.0,192.0
2105,210.0,139.0
2106,210.0,198.0
2107,210.0,53.0
2108,210.0,18.0
2109,210.0,141.0
2110,211.0,89.0
2111,211.0,97.0
2112,211.0,33.0
2113,211.0,165.0
2114,211.0,33.0
2115,211.0,181.0
2116,211.0,150.0
2117,211.0,181.0
2118,211.0,129.0
2119,211.0,50.0
2120,212.0,190.0
2121,212.0,95.0
2122,212.0,64.0
2123,212.0,88.0
2124,212.0,44.0
2125,212.0,88.0
2126,212.0,113.0
2127,212.0,38.0
2128,212.0,60.0
2129,212.0,99.0
2130,213.0,30.0
2131,213.0,98.0
2132,213.0,136.0
2133,213.0,36.0
2134,213.0,52.0
2135,213.0,3.0
2136,213.0,110.0
2137,213.0,181.0
2138,213.0,30.0
2139,213.0,125.0
2140,214.0,123.0
2141,214.0,138.0
2142,214.0,140.0
2143,214.0,136.0
2144,214.0,117.0
2145,214.0,20.0
2146,214.0,163.0
2147,214.0,58.0
2148,214.0,158.0
2149,214.0,38.0
2150,215.0,25.0
2151,215.0,81.0
2152,215.0,97.0
2153,215.0,159.0
2154,215.0,174.0
2155,215.0,46.0
2156,215.0,106.0
2157,215.0,35.0
2158,215.0,58.0
2159,215.0,161.0
2160,216.0,37.0
2161,216.0,199.0
2162,216.0,189.0
2163,216.0,155.0
2164,216.0,22.0
2165,216.0,65.0
2166,216.0,127.0
2167,216.0,157.0
2168,216.0,177.0
2169,216.0,93.0
2170,217.0,83.0
2171,217.0,75.0
2172,217.0,63.0
2173,217.0,99.0
2174,217.0,149.0
2175,217.0,190.0
2176,217.0,133.0
2177,217.0,121.0
2178,217.0,196.0
2179,217.0,27.0
2180,218.0,139.0
2181,218.0,25.0
2182,218.0,116.0
2183,218.0,139.0
2184,218.0,35.0
2185,218.0,76.0
2186,218.0,159.0
2187,218.0,18.0
2188,218.0,108.0
2189,218.0,188.0
2190,219.0,116.0
2191,219.0,87.0
2192,219.0,129.0
2193,219.0,31.0
2194,219.0,22.0
2195,219.0,71.0
2196,219.0,157.0
2197,219.0,192.0
2198,219.0,44.0
2199,219.0,132.0
2200,220.0,45.0
2201,220.0,133.0
2202,220.0,13.0
2203,220.0,116.0
2204,220.0,198.0
2205,220.0,155.0
2206,220.0,133.0
2207,220.0,101.0
2208,220.0,154.0
2209,220.0,18.0
2210,221.0,35.0
2211,221.0,48.0
2212,221.0,141.0
2213,221.0,128.0
2214,221.0,176.0
2215,221.0,67.0
2216,221.0,195.0
2217,221.0,15.0
2218,221.0,17.0
2219,221.0,102.0
2220,222.0,192.0
2221,222.0,116.0
2222,222.0,82.0
2223,222.0,116.0
2224,222.0,82.0
2225,222.0,178.0
2226,222.0,198.0
2227,222.0,13.0
2228,222.0,18.0
2229,222.0,45.0
2230,223.0,65.0
2231,223.0,106.0
2232,223.0,125.0
2233,223.0,57.0
2234,223.0,102.0
2235,223.0,8.0
2236,223.0,157.0
2237,223.0,40.0
2238,223.0,100.0
2239,223.0,65.0
2240,224.0,65.0
2241,224.0,165.0
2242,224.0,180.0
2243,224.0,142.0
2244,224.0,146.0
2245,224.0,149.0
2246,224.0,160.0
2247,224.0,128.0
2248,224.0,105.0
2249,224.0,31.0
2250,225.0,125.0
2251,225.0,8.0
2252,225.0,65.0
2253,225.0,22.0
2254,225.0,34.0
2255,225.0,103.0
2256,225.0,131.0
2257,225.0,15.0
2258,225.0,86.0
2259,225.0,54.0
2260,226.0,76.0
2261,226.0,100.0
2262,226.0,29.0
2263,226.0,176.0
2264,226.0,4.0
2265,226.0,183.0
2266,226.0,84.0
2267,226.0,14.0
2268,226.0,61.0
2269,226.0,29.0
2270,227.0,67.0
2271,227.0,157.0
2272,227.0,83.0
2273,227.0,165.0
2274,227.0,83.0
2275,227.0,168.0
2276,227.0,29.0
2277,227.0,71.0
2278,227.0,194.0
2279,227.0,196.0
2280,228.0,193.0
2281,228.0,74.0
2282,228.0,48.0
2283,228.0,196.0
2284,228.0,152.0
2285,228.0,199.0
2286,228.0,124.0
2287,228.0,73.0
2288,228.0,44.0
2289,228.0,22.0
2290,229.0,80.0
2291,229.0,109.0
2292,229.0,150.0
2293,229.0,99.0
2294,229.0,137.0
2295,229.0,23.0
2296,229.0,81.0
2297,229.0,45.0
2298,229.0,135.0
2299,229.0,28.0
2300,230.0,80.0
2301,230.0,29.0
2302,230.0,107.0
2303,230.0,183.0
2304,230.0,160.0
2305,230.0,46.0
2306,230.0,170.0
2307,230.0,99.0
2308,230.0,140.0
2309,230.0,199.0
2310,231.0,80.0
2311,231.0,1.0
2312,231.0,2.0
2313,231.0,51.0
2314,231.0,155.0
2315,231.0,173.0
2316,231.0,107.0
2317,231.0,72.0
2318,231.0,185.0
2319,231.0,127.0
2320,232.0,181.0
2321,232.0,38.0
2322,232.0,134.0
2323,232.0,20.0
2324,232.0,175.0
2325,232.0,8.0
2326,232.0,68.0
2327,232.0,68.0
2328,232.0,114.0
2329,232.0,71.0
2330,233.0,32.0
2331,233.0,194.0
2332,233.0,142.0
2333,233.0,77.0
2334,233.0,152.0
2335,233.0,8.0
2336,233.0,193.0
2337,233.0,167.0
2338,233.0,4.0
2339,233.0,108.0
2340,234.0,174.0
2341,234.0,73.0
2342,234.0,0.0
2343,234.0,96.0
2344,234.0,160.0
2345,234.0,110.0
2346,234.0,151.0
2347,234.0,8.0
2348,234.0,91.0
2349,234.0,71.0
2350,235.0,105.0
2351,235.0,152.0
2352,235.0,103.0
2353,235.0,12.0
2354,235.0,84.0
2355,235.0,148.0
2356,235.0,171.0
2357,235.0,119.0
2358,235.0,84.0
2359,235.0,101.0
2360,236.0,99.0
2361,236.0,40.0
2362,236.0,182.0
2363,236.0,87.0
2364,236.0,48.0
2365,236.0,116.0
2366,236.0,147.0
2367,236.0,28.0
2368,236.0,178.0
2369,236.0,198.0
2370,237.0,109.0
2371,237.0,50.0
2372,237.0,86.0
2373,237.0,79.0
2374,237.0,94.0
2375,237.0,172.0
2376,237.0,122.0
2377,237.0,112.0
2378,237.0,109.0
2379,237.0,89.0
2380,238.0,93.0
2381,238.0,8.0
2382,238.0,39.0
2383,238.0,47.0
2384,238.0,7.0
2385,238.0,64.0
2386,238.0,32.0
2387,238.0,76.0
2388,238.0,80.0
2389,238.0,77.0
2390,239.0,160.0
2391,239.0,46.0
2392,239.0,181.0
2393,239.0,152.0
2394,239.0,80.0
2395,239.0,179.0
2396,239.0,96.0
2397,239.0,62.0
2398,239.0,28.0
2399,239.0,144.0
2400,240.0,168.0
2401,240.0,184.0
2402,240.0,108.0
2403,240.0,198.0
2404,240.0,14.0
2405,240.0,13.0
2406,240.0,22.0
2407,240.0,22.0
2408,240.0,69.0
2409,240.0,28.0
2410,241.0,8.0
2411,241.0,130.0
2412,241.0,106.0
2413,241.0,180.0
2414,241.0,148.0
2415,241.0,51.0
2416,241.0,190.0
2417,241.0,193.0
2418,241.0,58.0
2419,241.0,55.0
2420,242.0,48.0
2421,242.0,169.0
2422,242.0,12.0
2423,242.0,71.0
2424,242.0,151.0
2425,242.0,15.0
2426,242.0,26.0
2427,242.0,56.0
2428,242.0,12.0
2429,242.0,62.0
2430,243.0,73.0
2431,243.0,70.0
2432,243.0,176.0
2433,243.0,57.0
2434,243.0,188.0
2435,243.0,90.0
2436,243.0,38.0
2437,243.0,85.0
2438,243.0,5.0
2439,243.0,12.0
2440,244.0,76.0
2441,244.0,47.0
2442,244.0,102.0
2443,244.0,33.0
2444,244.0,172.0
2445,244.0,134.0
2446,244.0,66.0
2447,244.0,117.0
2448,244.0,131.0
2449,244.0,79.0
2450,245.0,11.0
2451,245.0,157.0
2452,245.0,129.0
2453,245.0,86.0
2454,245.0,185.0
2455,245.0,59.0
2456,245.0,116.0
2457,245.0,129.0
2458,245.0,75.0
2459,245.0,112.0
2460,246.0,150.0
2461,246.0,48.0
2462,246.0,173.0
2463,246.0,88.0
2464,246.0,137.0
2465,246.0,187.0
2466,246.0,77.0
2467,246.0,197.0
2468,246.0,54.0
2469,246.0,156.0
2470,247.0,141.0
2471,247.0,157.0
2472,247.0,87.0
2473,247.0,18.0
2474,247.0,173.0
2475,247.0,83.0
2476,247.0,59.0
2477,247.0,53.0
2478,247.0,145.0
2479,247.0,61.0
2480,248.0,166.0
2481,248.0,8.0
2482,248.0,60.0
2483,248.0,142.0
2484,248.0,74.0
2485,248.0,11.0
2486,248.0,97.0
2487,248.0,30.0
2488,248.0,180.0
2489,248.0,123.0
2490,249.0,174.0
2491,249.0,49.0
2492,249.0,65.0
2493,249.0,64.0
2494,249.0,142.0
2495,249.0,191.0
2496,249.0,172.0
2497,249.0,108.0
2498,249.0,146.0
2499,249.0,191.0
2500,250.0,118.0
2501,250.0,40.0
2502,250.0,148.0
2503,250.0,49.0
2504,250.0,116.0
2505,250.0,65.0
2506,250.0,78.0
2507,250.0,12.0
2508,250.0,17.0
2509,250.0,26.0
2510,251.0,160.0
2511,251.0,167.0
2512,251.0,193.0
2513,251.0,84.0
2514,251.0,4.0
2515,251.0,135.0
2516,251.0,142.0
2517,251.0,77.0
2518,251.0,181.0
2519,251.0,2.0
2520,252.0,110.0
2521,252.0,182.0
2522,252.0,99.0
2523,252.0,92.0
2524,252.0,150.0
2525,252.0,166.0
2526,252.0,113.0
2527,252.0,22.0
2528,252.0,51.0
2529,252.0,143.0
2530,253.0,117.0
2531,253.0,162.0
2532,253.0,5.0
2533,253.0,20.0
2534,253.0,39.0
2535,253.0,11.0
2536,253.0,27.0
2537,253.0,101.0
2538,253.0,111.0
2539,253.0,135.0
2540,254.0,170.0
2541,254.0,2.0
2542,254.0,154.0
2543,254.0,19.0
2544,254.0,124.0
2545,254.0,95.0
2546,254.0,93.0
2547,254.0,134.0
2548,254.0,70.0
2549,254.0,137.0
2550,255.0,150.0
2551,255.0,22.0
2552,255.0,96.0
2553,255.0,54.0
2554,255.0,188.0
2555,255.0,36.0
2556,255.0,190.0
2557,255.0,191.0
2558,255.0,74.0
2559,255.0,179.0
2560,256.0,110.0
2561,256.0,45.0
2562,256.0,169.0
2563,256.0,3.0
2564,256.0,29.0
2565,256.0,148.0
2566,256.0,100.0
2567,256.0,70.0
2568,256.0,63.0
2569,256.0,129.0
2570,257.0,14.0
2571,257.0,155.0
2572,257.0,18.0
2573,257.0,44.0
2574,257.0,145.0
2575,257.0,40.0
2576,257.0,198.0
2577,257.0,108.0
2578,257.0,116.0
2579,257.0,108.0
2580,258.0,98.0
2581,258.0,186.0
2582,258.0,61.0
2583,258.0,164.0
2584,258.0,140.0
2585,258.0,143.0
2586,258.0,174.0
2587,258.0,60.0
2588,258.0,170.0
2589,258.0,8.0
2590,259.0,195.0
2591,259.0,125.0
2592,259.0,189.0
2593,259.0,126.0
2594,259.0,125.0
2595,259.0,104.0
2596,259.0,46.0
2597,259.0,91.0
2598,259.0,120.0
2599,259.0,136.0
2600,260.0,165.0
2601,260.0,92.0
2602,260.0,120.0
2603,260.0,20.0
2604,260.0,74.0
2605,260.0,94.0
2606,260.0,157.0
2607,260.0,176.0
2608,260.0,134.0
2609,260.0,46.0
2610,261.0,153.0
2611,261.0,162.0
2612,261.0,75.0
2613,261.0,56.0
2614,261.0,165.0
2615,261.0,89.0
2616,261.0,98.0
2617,261.0,152.0
2618,261.0,20.0
2619,261.0,65.0
2620,262.0,133.0
2621,262.0,22.0
2622,262.0,108.0
2623,262.0,25.0
2624,262.0,52.0
2625,262.0,133.0
2626,262.0,18.0
2627,262.0,53.0
2628,262.0,129.0
2629,262.0,116.0
2630,263.0,22.0
2631,263.0,141.0
